id_transaccion,fecha_hora,id_cuenta_origen,id_cuenta_destino,tipo_transaccion,monto,estado,canal,descripcion
TRX-20250812-04010,8/12/2025 5:39,ACC-00089,,RETIRO,102298.33,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250812-06615,8/12/2025 8:56,ACC-00387,ACC-00015,TRANSFERENCIA,2498830.62,EXITOSA,APP_MOVIL,Transferencia a ACC-00015
TRX-20250812-06787,8/12/2025 23:46,ACC-00318,,RETIRO,1689375.35,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250812-07940,8/12/2025 6:02,ACC-00442,ACC-00170,TRANSFERENCIA,1911172.4,EXITOSA,APP_MOVIL,Transferencia a ACC-00170
TRX-20250812-09025,8/12/2025 4:41,ACC-00203,ACC-00448,TRANSFERENCIA,2537743.78,EXITOSA,CAJERO,Transferencia a ACC-00448
TRX-20250812-09051,8/12/2025 15:23,ACC-00204,,PAGO_SERVICIO,21816.61,EXITOSA,WEB,Pago de servicio
TRX-20250813-00143,8/13/2025 22:10,ACC-00406,,DEPOSITO,6731509.22,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250813-01012,8/13/2025 12:28,ACC-00288,,DEPOSITO,1925024.84,EXITOSA,WEB,Depósito en cuenta
TRX-20250813-01129,8/13/2025 21:15,ACC-00370,,DEPOSITO,479717.54,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250813-02564,8/13/2025 6:02,ACC-00034,,RETIRO,470367.12,PENDIENTE,WEB,Retiro en cajero
TRX-20250813-02750,8/13/2025 4:45,ACC-00072,,RETIRO,1593851.33,EXITOSA,WEB,Retiro en cajero
TRX-20250813-03495,8/13/2025 15:13,ACC-00017,ACC-00293,TRANSFERENCIA,223856.17,EXITOSA,APP_MOVIL,Transferencia a ACC-00293
TRX-20250813-03598,8/13/2025 23:44,ACC-00492,ACC-00062,TRANSFERENCIA,4114331.11,EXITOSA,WEB,Transferencia a ACC-00062
TRX-20250813-03809,8/13/2025 14:09,ACC-00399,ACC-00065,TRANSFERENCIA,637221.73,PENDIENTE,APP_MOVIL,Transferencia a ACC-00065
TRX-20250813-03874,8/13/2025 7:04,ACC-00272,ACC-00255,TRANSFERENCIA,1114029.83,EXITOSA,WEB,Transferencia a ACC-00255
TRX-20250813-05121,8/13/2025 17:05,ACC-00476,ACC-00142,TRANSFERENCIA,2167109.86,EXITOSA,SUCURSAL,Transferencia a ACC-00142
TRX-20250813-05261,8/13/2025 14:28,ACC-00460,ACC-00466,TRANSFERENCIA,2860264,EXITOSA,APP_MOVIL,Transferencia a ACC-00466
TRX-20250813-05263,8/13/2025 8:34,ACC-00493,ACC-00327,TRANSFERENCIA,1631090.8,EXITOSA,WEB,Transferencia a ACC-00327
TRX-20250813-05363,8/13/2025 21:32,ACC-00074,ACC-00111,TRANSFERENCIA,3321326.33,PENDIENTE,APP_MOVIL,Transferencia a ACC-00111
TRX-20250813-05846,8/13/2025 2:28,ACC-00448,,DEPOSITO,3705830.3,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250813-06055,8/13/2025 4:43,ACC-00418,ACC-00316,TRANSFERENCIA,3611841.73,RECHAZADA,WEB,Transferencia a ACC-00316
TRX-20250813-06366,8/13/2025 10:54,ACC-00169,,DEPOSITO,3540348.45,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250813-07449,8/13/2025 7:02,ACC-00421,,DEPOSITO,1416733.02,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250813-09890,8/13/2025 8:45,ACC-00431,ACC-00059,TRANSFERENCIA,1593567.87,EXITOSA,WEB,Transferencia a ACC-00059
TRX-20250814-00373,8/14/2025 0:39,ACC-00254,,PAGO_SERVICIO,130031.61,EXITOSA,CAJERO,Pago de servicio
TRX-20250814-00668,8/14/2025 3:04,ACC-00455,ACC-00170,TRANSFERENCIA,2005454.84,EXITOSA,APP_MOVIL,Transferencia a ACC-00170
TRX-20250814-00743,8/14/2025 3:27,ACC-00500,ACC-00351,TRANSFERENCIA,1688548.25,EXITOSA,APP_MOVIL,Transferencia a ACC-00351
TRX-20250814-00844,8/14/2025 13:36,ACC-00113,,DEPOSITO,7288297.75,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250814-01054,8/14/2025 15:54,ACC-00441,ACC-00452,TRANSFERENCIA,1753547.83,EXITOSA,WEB,Transferencia a ACC-00452
TRX-20250814-01639,8/14/2025 23:53,ACC-00022,ACC-00050,TRANSFERENCIA,1143164.62,RECHAZADA,WEB,Transferencia a ACC-00050
TRX-20250814-02612,8/14/2025 6:19,ACC-00163,ACC-00196,TRANSFERENCIA,4682121.83,PENDIENTE,CAJERO,Transferencia a ACC-00196
TRX-20250814-04903,8/14/2025 10:07,ACC-00473,,RETIRO,1864135.24,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250814-05640,8/14/2025 15:54,ACC-00377,ACC-00170,TRANSFERENCIA,2975240.26,EXITOSA,APP_MOVIL,Transferencia a ACC-00170
TRX-20250814-07249,8/14/2025 7:28,ACC-00499,,DEPOSITO,2593850.97,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250814-07453,8/14/2025 10:28,ACC-00212,,DEPOSITO,936321.18,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250814-07580,8/14/2025 10:54,ACC-00336,,DEPOSITO,4247766.89,EXITOSA,WEB,Depósito en cuenta
TRX-20250815-01023,8/15/2025 18:18,ACC-00035,ACC-00158,TRANSFERENCIA,1622137.43,EXITOSA,APP_MOVIL,Transferencia a ACC-00158
TRX-20250815-01528,8/15/2025 6:58,ACC-00077,,DEPOSITO,3538443.69,EXITOSA,WEB,Depósito en cuenta
TRX-20250815-03195,8/15/2025 2:34,ACC-00296,ACC-00439,TRANSFERENCIA,4812426.53,EXITOSA,SUCURSAL,Transferencia a ACC-00439
TRX-20250815-03494,8/15/2025 1:11,ACC-00114,,PAGO_SERVICIO,211504.22,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250815-03857,8/15/2025 12:56,ACC-00137,,PAGO_SERVICIO,143318.53,PENDIENTE,CAJERO,Pago de servicio
TRX-20250815-04043,8/15/2025 2:24,ACC-00197,,PAGO_SERVICIO,409307.29,EXITOSA,WEB,Pago de servicio
TRX-20250815-04995,8/15/2025 15:45,ACC-00429,ACC-00373,TRANSFERENCIA,2805163.41,EXITOSA,WEB,Transferencia a ACC-00373
TRX-20250815-05771,8/15/2025 3:45,ACC-00217,,PAGO_SERVICIO,270395.2,EXITOSA,CAJERO,Pago de servicio
TRX-20250815-06327,8/15/2025 20:22,ACC-00149,ACC-00181,TRANSFERENCIA,1919362.08,EXITOSA,WEB,Transferencia a ACC-00181
TRX-20250815-06698,8/15/2025 6:27,ACC-00318,,PAGO_SERVICIO,24834.76,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250815-07578,8/15/2025 7:49,ACC-00158,ACC-00320,TRANSFERENCIA,1309206.82,EXITOSA,APP_MOVIL,Transferencia a ACC-00320
TRX-20250815-07673,8/15/2025 6:10,ACC-00075,,DEPOSITO,1039945.31,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250815-09104,8/15/2025 15:41,ACC-00189,ACC-00086,TRANSFERENCIA,3353116.83,EXITOSA,APP_MOVIL,Transferencia a ACC-00086
TRX-20250815-09171,8/15/2025 4:54,ACC-00211,,DEPOSITO,1563854.88,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250815-09566,8/15/2025 9:11,ACC-00138,,PAGO_SERVICIO,492398.9,EXITOSA,WEB,Pago de servicio
TRX-20250815-09629,8/15/2025 23:51,ACC-00299,ACC-00150,TRANSFERENCIA,2632986.5,EXITOSA,APP_MOVIL,Transferencia a ACC-00150
TRX-20250816-00265,8/16/2025 21:38,ACC-00169,,PAGO_SERVICIO,90760.94,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250816-01769,8/16/2025 7:10,ACC-00012,,DEPOSITO,1812452.28,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20250816-02613,8/16/2025 16:18,ACC-00419,,DEPOSITO,7125723.51,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250816-03101,8/16/2025 8:07,ACC-00256,ACC-00342,TRANSFERENCIA,2766245.83,EXITOSA,APP_MOVIL,Transferencia a ACC-00342
TRX-20250816-06025,8/16/2025 19:34,ACC-00114,ACC-00238,TRANSFERENCIA,3342486.91,EXITOSA,WEB,Transferencia a ACC-00238
TRX-20250816-06477,8/16/2025 9:09,ACC-00236,ACC-00500,TRANSFERENCIA,35575.68,EXITOSA,CAJERO,Transferencia a ACC-00500
TRX-20250816-07598,8/16/2025 23:51,ACC-00382,,PAGO_SERVICIO,433742.17,EXITOSA,CAJERO,Pago de servicio
TRX-20250816-07944,8/16/2025 8:49,ACC-00323,ACC-00010,TRANSFERENCIA,2855602.66,EXITOSA,APP_MOVIL,Transferencia a ACC-00010
TRX-20250816-08379,8/16/2025 11:59,ACC-00385,ACC-00118,TRANSFERENCIA,3945187.71,EXITOSA,APP_MOVIL,Transferencia a ACC-00118
TRX-20250817-00931,8/17/2025 12:33,ACC-00093,,RETIRO,2962604.6,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250817-01568,8/17/2025 10:24,ACC-00153,,PAGO_SERVICIO,267456.3,EXITOSA,CAJERO,Pago de servicio
TRX-20250817-02673,8/17/2025 18:09,ACC-00016,ACC-00451,TRANSFERENCIA,2568215.74,EXITOSA,SUCURSAL,Transferencia a ACC-00451
TRX-20250817-03789,8/17/2025 10:11,ACC-00310,,DEPOSITO,1809554.93,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250817-03921,8/17/2025 11:49,ACC-00122,,RETIRO,2108755.77,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250817-04178,8/17/2025 14:28,ACC-00317,,RETIRO,1400362.57,EXITOSA,WEB,Retiro en cajero
TRX-20250817-05220,8/17/2025 1:43,ACC-00382,ACC-00111,TRANSFERENCIA,1649118.69,EXITOSA,WEB,Transferencia a ACC-00111
TRX-20250817-07308,8/17/2025 4:29,ACC-00157,,DEPOSITO,1672153.73,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250817-07897,8/17/2025 20:32,ACC-00041,,PAGO_SERVICIO,309639.8,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250817-08139,8/17/2025 22:11,ACC-00341,,DEPOSITO,2308832.9,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250817-08454,8/17/2025 5:33,ACC-00186,,PAGO_SERVICIO,181400.51,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250817-09063,8/17/2025 19:25,ACC-00345,,PAGO_SERVICIO,199083.03,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250818-01395,8/18/2025 7:35,ACC-00213,ACC-00483,TRANSFERENCIA,2660666.33,EXITOSA,APP_MOVIL,Transferencia a ACC-00483
TRX-20250818-02224,8/18/2025 22:43,ACC-00138,,RETIRO,497250.6,EXITOSA,CAJERO,Retiro en cajero
TRX-20250818-02888,8/18/2025 4:22,ACC-00393,,RETIRO,473986.36,PENDIENTE,WEB,Retiro en cajero
TRX-20250818-04715,8/18/2025 15:46,ACC-00400,,RETIRO,1857526.93,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250818-04762,8/18/2025 13:02,ACC-00423,ACC-00078,TRANSFERENCIA,155312.87,EXITOSA,APP_MOVIL,Transferencia a ACC-00078
TRX-20250818-05144,8/18/2025 10:46,ACC-00499,,DEPOSITO,835788.49,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250818-05241,8/18/2025 7:16,ACC-00158,,DEPOSITO,6505565.09,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250818-08152,8/18/2025 2:28,ACC-00106,,PAGO_SERVICIO,366756.56,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250818-08948,8/18/2025 10:48,ACC-00170,,DEPOSITO,2437302.33,EXITOSA,WEB,Depósito en cuenta
TRX-20250818-09270,8/18/2025 3:53,ACC-00356,,DEPOSITO,8945186.64,EXITOSA,WEB,Depósito en cuenta
TRX-20250818-09624,8/18/2025 19:25,ACC-00193,,PAGO_SERVICIO,454805.75,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250819-00362,8/19/2025 19:25,ACC-00370,ACC-00141,TRANSFERENCIA,1555057.44,EXITOSA,CAJERO,Transferencia a ACC-00141
TRX-20250819-00467,8/19/2025 12:43,ACC-00210,,RETIRO,2690613.73,EXITOSA,CAJERO,Retiro en cajero
TRX-20250819-00510,8/19/2025 4:23,ACC-00451,,DEPOSITO,8275831.65,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250819-00772,8/19/2025 12:11,ACC-00444,ACC-00374,TRANSFERENCIA,3488604.64,EXITOSA,CAJERO,Transferencia a ACC-00374
TRX-20250819-01658,8/19/2025 21:56,ACC-00355,,PAGO_SERVICIO,228339.04,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250819-04938,8/19/2025 22:02,ACC-00044,,DEPOSITO,9539780.39,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250819-05225,8/19/2025 3:40,ACC-00452,,PAGO_SERVICIO,358652.68,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250819-05276,8/19/2025 22:45,ACC-00183,,DEPOSITO,7570884.96,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250819-05992,8/19/2025 2:05,ACC-00386,ACC-00362,TRANSFERENCIA,198564.73,EXITOSA,CAJERO,Transferencia a ACC-00362
TRX-20250819-07842,8/19/2025 22:16,ACC-00297,ACC-00080,TRANSFERENCIA,3469385.5,EXITOSA,CAJERO,Transferencia a ACC-00080
TRX-20250819-08304,8/19/2025 18:31,ACC-00197,ACC-00116,TRANSFERENCIA,3558370.06,EXITOSA,APP_MOVIL,Transferencia a ACC-00116
TRX-20250820-00115,8/20/2025 10:45,ACC-00290,ACC-00401,TRANSFERENCIA,230488.23,EXITOSA,CAJERO,Transferencia a ACC-00401
TRX-20250820-00496,8/20/2025 4:17,ACC-00390,,DEPOSITO,2387917.59,EXITOSA,WEB,Depósito en cuenta
TRX-20250820-01148,8/20/2025 17:56,ACC-00077,,RETIRO,2556984.53,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250820-01393,8/20/2025 6:00,ACC-00242,,RETIRO,879869.12,EXITOSA,WEB,Retiro en cajero
TRX-20250820-01838,8/20/2025 7:48,ACC-00196,,DEPOSITO,5141244.17,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250820-02300,8/20/2025 20:33,ACC-00091,ACC-00499,TRANSFERENCIA,2487155.8,EXITOSA,SUCURSAL,Transferencia a ACC-00499
TRX-20250820-04135,8/20/2025 21:59,ACC-00051,ACC-00301,TRANSFERENCIA,721026.94,EXITOSA,WEB,Transferencia a ACC-00301
TRX-20250820-04427,8/20/2025 21:03,ACC-00199,,RETIRO,1045075.02,EXITOSA,WEB,Retiro en cajero
TRX-20250820-05774,8/20/2025 1:12,ACC-00235,ACC-00155,TRANSFERENCIA,3224308.87,EXITOSA,APP_MOVIL,Transferencia a ACC-00155
TRX-20250820-07316,8/20/2025 8:17,ACC-00221,ACC-00355,TRANSFERENCIA,4340316.82,EXITOSA,WEB,Transferencia a ACC-00355
TRX-20250820-08616,8/20/2025 6:55,ACC-00331,,RETIRO,421652.1,RECHAZADA,WEB,Retiro en cajero
TRX-20250821-00122,8/21/2025 16:40,ACC-00133,,PAGO_SERVICIO,233397.53,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250821-01293,8/21/2025 1:59,ACC-00424,ACC-00159,TRANSFERENCIA,2501938.42,EXITOSA,APP_MOVIL,Transferencia a ACC-00159
TRX-20250821-01355,8/21/2025 1:46,ACC-00292,ACC-00067,TRANSFERENCIA,1144767.18,EXITOSA,WEB,Transferencia a ACC-00067
TRX-20250821-01356,8/21/2025 22:32,ACC-00029,,PAGO_SERVICIO,52462.13,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250821-01507,8/21/2025 1:38,ACC-00023,,RETIRO,334759.57,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250821-01665,8/21/2025 10:48,ACC-00348,ACC-00479,TRANSFERENCIA,4286527.43,EXITOSA,WEB,Transferencia a ACC-00479
TRX-20250821-02705,8/21/2025 16:39,ACC-00197,ACC-00386,TRANSFERENCIA,2903827.1,EXITOSA,APP_MOVIL,Transferencia a ACC-00386
TRX-20250821-03300,8/21/2025 17:15,ACC-00440,ACC-00413,TRANSFERENCIA,3545999.09,EXITOSA,APP_MOVIL,Transferencia a ACC-00413
TRX-20250821-03457,8/21/2025 15:57,ACC-00465,ACC-00323,TRANSFERENCIA,4572380.87,EXITOSA,CAJERO,Transferencia a ACC-00323
TRX-20250821-03472,8/21/2025 18:49,ACC-00336,,PAGO_SERVICIO,465625.43,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20250821-03628,8/21/2025 17:44,ACC-00309,,DEPOSITO,8293086.7,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250821-03709,8/21/2025 18:38,ACC-00323,,PAGO_SERVICIO,156354.16,EXITOSA,WEB,Pago de servicio
TRX-20250821-04443,8/21/2025 7:00,ACC-00356,,DEPOSITO,3593246.81,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250821-04724,8/21/2025 4:01,ACC-00370,,DEPOSITO,6730323.58,EXITOSA,WEB,Depósito en cuenta
TRX-20250821-05816,8/21/2025 18:47,ACC-00025,ACC-00464,TRANSFERENCIA,2131138.46,PENDIENTE,WEB,Transferencia a ACC-00464
TRX-20250821-06461,8/21/2025 16:51,ACC-00378,ACC-00371,TRANSFERENCIA,4213308.98,EXITOSA,APP_MOVIL,Transferencia a ACC-00371
TRX-20250821-06996,8/21/2025 4:51,ACC-00088,ACC-00045,TRANSFERENCIA,315696.76,EXITOSA,CAJERO,Transferencia a ACC-00045
TRX-20250821-07346,8/21/2025 16:52,ACC-00137,ACC-00149,TRANSFERENCIA,507195.46,EXITOSA,APP_MOVIL,Transferencia a ACC-00149
TRX-20250821-07607,8/21/2025 22:48,ACC-00453,ACC-00059,TRANSFERENCIA,4494075.47,EXITOSA,CAJERO,Transferencia a ACC-00059
TRX-20250821-08420,8/21/2025 15:22,ACC-00232,,DEPOSITO,4950535.93,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250821-09502,8/21/2025 19:06,ACC-00231,,PAGO_SERVICIO,433752.45,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250821-09632,8/21/2025 12:32,ACC-00148,,PAGO_SERVICIO,233080.82,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250821-09753,8/21/2025 23:53,ACC-00252,,DEPOSITO,7781383.82,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250822-00611,8/22/2025 18:03,ACC-00434,,RETIRO,189383.52,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250822-01135,8/22/2025 17:42,ACC-00316,,RETIRO,1194189.74,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250822-02690,8/22/2025 9:30,ACC-00294,,DEPOSITO,1518098.53,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250822-02970,8/22/2025 1:25,ACC-00396,ACC-00428,TRANSFERENCIA,117523.15,EXITOSA,CAJERO,Transferencia a ACC-00428
TRX-20250822-02974,8/22/2025 13:22,ACC-00065,ACC-00124,TRANSFERENCIA,4884794.66,EXITOSA,CAJERO,Transferencia a ACC-00124
TRX-20250822-03925,8/22/2025 5:40,ACC-00237,,PAGO_SERVICIO,150081.23,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250822-04039,8/22/2025 0:48,ACC-00147,,PAGO_SERVICIO,372105.54,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20250822-04217,8/22/2025 11:05,ACC-00327,,PAGO_SERVICIO,221528.65,EXITOSA,CAJERO,Pago de servicio
TRX-20250822-04560,8/22/2025 3:50,ACC-00281,,DEPOSITO,853398.06,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250822-04785,8/22/2025 11:19,ACC-00265,ACC-00217,TRANSFERENCIA,615712.53,PENDIENTE,APP_MOVIL,Transferencia a ACC-00217
TRX-20250822-05498,8/22/2025 2:01,ACC-00407,ACC-00396,TRANSFERENCIA,1524504.53,EXITOSA,APP_MOVIL,Transferencia a ACC-00396
TRX-20250822-05503,8/22/2025 4:08,ACC-00194,,RETIRO,851610.93,EXITOSA,WEB,Retiro en cajero
TRX-20250822-06664,8/22/2025 3:58,ACC-00157,,DEPOSITO,6510736.55,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250822-06971,8/22/2025 14:03,ACC-00440,ACC-00408,TRANSFERENCIA,352853.83,EXITOSA,CAJERO,Transferencia a ACC-00408
TRX-20250822-07922,8/22/2025 12:33,ACC-00283,,DEPOSITO,6640483.14,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250823-02010,8/23/2025 6:22,ACC-00055,ACC-00238,TRANSFERENCIA,2248195.85,EXITOSA,APP_MOVIL,Transferencia a ACC-00238
TRX-20250823-02496,8/23/2025 9:47,ACC-00464,ACC-00291,TRANSFERENCIA,3034541.2,EXITOSA,APP_MOVIL,Transferencia a ACC-00291
TRX-20250823-02863,8/23/2025 12:58,ACC-00315,,RETIRO,2012656.79,EXITOSA,WEB,Retiro en cajero
TRX-20250823-03693,8/23/2025 0:47,ACC-00298,ACC-00415,TRANSFERENCIA,3990355,EXITOSA,APP_MOVIL,Transferencia a ACC-00415
TRX-20250823-05166,8/23/2025 10:13,ACC-00379,,DEPOSITO,1346048.57,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250823-05248,8/23/2025 22:11,ACC-00289,,RETIRO,948028.01,EXITOSA,CAJERO,Retiro en cajero
TRX-20250823-05371,8/23/2025 0:49,ACC-00267,ACC-00402,TRANSFERENCIA,62644.08,EXITOSA,WEB,Transferencia a ACC-00402
TRX-20250823-05681,8/23/2025 8:32,ACC-00159,,RETIRO,1497689.61,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250823-05814,8/23/2025 5:21,ACC-00413,,PAGO_SERVICIO,75558.15,EXITOSA,CAJERO,Pago de servicio
TRX-20250823-05883,8/23/2025 7:31,ACC-00155,ACC-00380,TRANSFERENCIA,3928410.85,RECHAZADA,APP_MOVIL,Transferencia a ACC-00380
TRX-20250823-06214,8/23/2025 13:19,ACC-00479,,PAGO_SERVICIO,263015.73,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250823-06466,8/23/2025 21:04,ACC-00066,ACC-00071,TRANSFERENCIA,3118531.61,EXITOSA,SUCURSAL,Transferencia a ACC-00071
TRX-20250823-06940,8/23/2025 7:24,ACC-00271,,DEPOSITO,3330719.63,EXITOSA,WEB,Depósito en cuenta
TRX-20250823-06949,8/23/2025 3:41,ACC-00445,,PAGO_SERVICIO,359454.96,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250823-07728,8/23/2025 22:39,ACC-00393,,DEPOSITO,5677416.77,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250824-00306,8/24/2025 5:30,ACC-00384,ACC-00348,TRANSFERENCIA,868922.17,EXITOSA,APP_MOVIL,Transferencia a ACC-00348
TRX-20250824-00713,8/24/2025 8:35,ACC-00294,,DEPOSITO,4831421.94,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250824-01409,8/24/2025 18:03,ACC-00220,,RETIRO,2229474.9,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250824-02237,8/24/2025 12:50,ACC-00178,,PAGO_SERVICIO,312837.43,EXITOSA,WEB,Pago de servicio
TRX-20250824-02730,8/24/2025 7:55,ACC-00110,ACC-00097,TRANSFERENCIA,3575018.01,PENDIENTE,CAJERO,Transferencia a ACC-00097
TRX-20250824-02829,8/24/2025 16:16,ACC-00442,,PAGO_SERVICIO,177900.8,EXITOSA,WEB,Pago de servicio
TRX-20250824-03353,8/24/2025 20:45,ACC-00140,,DEPOSITO,4810127.32,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250824-03394,8/24/2025 23:04,ACC-00347,,DEPOSITO,5183049.37,EXITOSA,WEB,Depósito en cuenta
TRX-20250824-04316,8/24/2025 6:41,ACC-00007,ACC-00368,TRANSFERENCIA,1682258.31,EXITOSA,CAJERO,Transferencia a ACC-00368
TRX-20250824-05024,8/24/2025 3:20,ACC-00241,ACC-00307,TRANSFERENCIA,2157176.66,EXITOSA,CAJERO,Transferencia a ACC-00307
TRX-20250824-05381,8/24/2025 11:54,ACC-00081,ACC-00413,TRANSFERENCIA,1672770.71,EXITOSA,APP_MOVIL,Transferencia a ACC-00413
TRX-20250824-06783,8/24/2025 16:54,ACC-00454,,RETIRO,2891280.14,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250824-07903,8/24/2025 9:59,ACC-00088,,DEPOSITO,9200816.94,EXITOSA,WEB,Depósito en cuenta
TRX-20250824-08142,8/24/2025 18:05,ACC-00011,,DEPOSITO,8458491.61,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250824-08192,8/24/2025 19:47,ACC-00482,ACC-00111,TRANSFERENCIA,2075043.66,RECHAZADA,CAJERO,Transferencia a ACC-00111
TRX-20250824-08827,8/24/2025 17:58,ACC-00326,,RETIRO,1428314.63,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250825-00421,8/25/2025 13:35,ACC-00370,ACC-00241,TRANSFERENCIA,4098964.37,PENDIENTE,APP_MOVIL,Transferencia a ACC-00241
TRX-20250825-00584,8/25/2025 1:29,ACC-00279,,PAGO_SERVICIO,18106.34,EXITOSA,WEB,Pago de servicio
TRX-20250825-02874,8/25/2025 22:17,ACC-00141,ACC-00275,TRANSFERENCIA,4382409.16,EXITOSA,APP_MOVIL,Transferencia a ACC-00275
TRX-20250825-03785,8/25/2025 11:55,ACC-00312,,DEPOSITO,8631223.22,EXITOSA,WEB,Depósito en cuenta
TRX-20250825-04744,8/25/2025 1:31,ACC-00296,,DEPOSITO,3112151.7,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250825-07878,8/25/2025 13:35,ACC-00089,ACC-00176,TRANSFERENCIA,3270871.79,PENDIENTE,WEB,Transferencia a ACC-00176
TRX-20250825-08271,8/25/2025 2:25,ACC-00427,ACC-00250,TRANSFERENCIA,731182.8,EXITOSA,APP_MOVIL,Transferencia a ACC-00250
TRX-20250825-08575,8/25/2025 14:10,ACC-00152,ACC-00076,TRANSFERENCIA,2996180.3,EXITOSA,APP_MOVIL,Transferencia a ACC-00076
TRX-20250825-08697,8/25/2025 1:27,ACC-00011,,DEPOSITO,882575.13,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250825-08784,8/25/2025 15:24,ACC-00047,ACC-00433,TRANSFERENCIA,1627172.48,EXITOSA,WEB,Transferencia a ACC-00433
TRX-20250825-09433,8/25/2025 19:18,ACC-00389,,PAGO_SERVICIO,28077.55,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250825-09895,8/25/2025 10:53,ACC-00255,,DEPOSITO,4589409.26,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250826-00194,8/26/2025 15:58,ACC-00059,,PAGO_SERVICIO,319291.87,EXITOSA,CAJERO,Pago de servicio
TRX-20250826-00359,8/26/2025 5:10,ACC-00355,,RETIRO,1429283.64,PENDIENTE,WEB,Retiro en cajero
TRX-20250826-00574,8/26/2025 9:43,ACC-00407,,RETIRO,760508.19,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250826-01281,8/26/2025 22:53,ACC-00116,ACC-00320,TRANSFERENCIA,3998349.69,EXITOSA,WEB,Transferencia a ACC-00320
